,match_number,match_team1,match_team2,match_team1_goals,match_team2_goals,match_time,match_nature
0,15971,Germany,France,2,2,14 Nov 2017,Friendly International
0,15970,Wales,Panama,1,1,14 Nov 2017,Friendly International
0,15969,Hungary,Costa Rica,1,0,14 Nov 2017,Friendly International
0,15968,Romania,Netherlands,0,3,14 Nov 2017,Friendly International
0,15967,Russia,Spain,3,3,14 Nov 2017,Friendly International
0,15966,Slovakia,Norway,1,0,14 Nov 2017,Friendly International
0,15965,Qatar,Iceland,1,1,14 Nov 2017,Friendly International
0,15964,South Korea,Serbia,1,1,14 Nov 2017,Friendly International
0,15963,Poland,Mexico,0,1,13 Nov 2017,Friendly International
0,15962,Italy,Sweden,0,0,13 Nov 2017,2018 FIFA World Cup Qualification
0,15961,Kosovo,Latvia,4,3,13 Nov 2017,Friendly International
0,15960,Turkey,Albania,2,3,13 Nov 2017,Friendly International
0,15959,Saudi Arabia,Bulgaria,0,1,13 Nov 2017,Friendly International
0,15958,Georgia,Belarus,2,2,13 Nov 2017,Friendly International
0,15957,Armenia,Cyprus,3,2,13 Nov 2017,Friendly International
0,15956,Greece,Croatia,0,0,12 Nov 2017,2018 FIFA World Cup Qualification
0,15955,Switzerland,Northern Ireland,0,0,12 Nov 2017,2018 FIFA World Cup Qualification
0,15954,Malta,Estonia,0,3,12 Nov 2017,Friendly International
0,15953,Denmark,Rep. of Ireland,0,0,11 Nov 2017,2018 FIFA World Cup Qualification
0,15952,Spain,Costa Rica,5,0,11 Nov 2017,Friendly International
0,15951,Macedonia,Norway,2,0,11 Nov 2017,Friendly International
0,15950,Qatar,Czech Republic,0,1,11 Nov 2017,Friendly International
0,15949,Russia,Argentina,0,1,11 Nov 2017,Friendly International
0,15948,Portugal,Saudi Arabia,3,0,10 Nov 2017,Friendly International
0,15947,France,Wales,2,0,10 Nov 2017,Friendly International
0,15946,England,Germany,0,0,10 Nov 2017,Friendly International
0,15945,Sweden,Italy,1,0,10 Nov 2017,2018 FIFA World Cup Qualification
0,15944,Belgium,Mexico,3,3,10 Nov 2017,Friendly International
0,15943,Poland,Uruguay,0,0,10 Nov 2017,Friendly International
0,15942,Ukraine,Slovakia,2,1,10 Nov 2017,Friendly International
0,15941,Georgia,Cyprus,1,0,10 Nov 2017,Friendly International
0,15940,China,Serbia,0,2,10 Nov 2017,Friendly International
0,15939,Scotland,Netherlands,0,1,09 Nov 2017,Friendly International
0,15938,Northern Ireland,Switzerland,0,1,09 Nov 2017,2018 FIFA World Cup Qualification
0,15937,Croatia,Greece,4,1,09 Nov 2017,2018 FIFA World Cup Qualification
0,15936,Luxembourg,Hungary,2,1,09 Nov 2017,Friendly International
0,15935,Romania,Turkey,2,0,09 Nov 2017,Friendly International
0,15934,Finland,Estonia,3,0,09 Nov 2017,Friendly International
0,15933,Armenia,Belarus,4,1,09 Nov 2017,Friendly International
0,15932,Czech Republic,Iceland,2,1,08 Nov 2017,Friendly International
0,15931,Saudi Arabia,Latvia,2,0,07 Nov 2017,Friendly International
0,15930,France,Belarus,2,1,10 Oct 2017,"2018 FIFA World Cup Qualification, Group A"
0,15929,Luxembourg,Bulgaria,1,1,10 Oct 2017,"2018 FIFA World Cup Qualification, Group A"
0,15928,Netherlands,Sweden,2,0,10 Oct 2017,"2018 FIFA World Cup Qualification, Group A"
0,15927,Hungary,Faroe Islands,1,0,10 Oct 2017,"2018 FIFA World Cup Qualification, Group B"
0,15926,Latvia,Andorra,4,0,10 Oct 2017,"2018 FIFA World Cup Qualification, Group B"
0,15925,Portugal,Switzerland,2,0,10 Oct 2017,"2018 FIFA World Cup Qualification, Group B"
0,15924,Belgium,Cyprus,4,0,10 Oct 2017,"2018 FIFA World Cup Qualification, Group H"
0,15923,Estonia,Bosnia & Herzegovina,1,2,10 Oct 2017,"2018 FIFA World Cup Qualification, Group H"
0,15922,Greece,Gibraltar,4,0,10 Oct 2017,"2018 FIFA World Cup Qualification, Group H"
0,15921,Russia,Iran,1,1,10 Oct 2017,Friendly International
0,15920,Moldova,Austria,0,1,09 Oct 2017,"2018 FIFA World Cup Qualification, Group D"
0,15919,Serbia,Georgia,1,0,09 Oct 2017,"2018 FIFA World Cup Qualification, Group D"
0,15918,Wales,Rep. of Ireland,0,1,09 Oct 2017,"2018 FIFA World Cup Qualification, Group D"
0,15917,Albania,Italy,0,1,09 Oct 2017,"2018 FIFA World Cup Qualification, Group G"
0,15916,Israel,Spain,0,1,09 Oct 2017,"2018 FIFA World Cup Qualification, Group G"
0,15915,Macedonia,Liechtenstein,4,0,09 Oct 2017,"2018 FIFA World Cup Qualification, Group G"
0,15914,Ukraine,Croatia,0,2,09 Oct 2017,"2018 FIFA World Cup Qualification, Group I"
0,15913,Iceland,Kosovo,2,0,09 Oct 2017,"2018 FIFA World Cup Qualification, Group I"
0,15912,Finland,Turkey,2,2,09 Oct 2017,"2018 FIFA World Cup Qualification, Group I"
0,15911,Czech Republic,San Marino,5,0,08 Oct 2017,"2018 FIFA World Cup Qualification, Group C"
0,15910,Germany,Azerbaijan,5,1,08 Oct 2017,"2018 FIFA World Cup Qualification, Group C"
0,15909,Norway,Northern Ireland,1,0,08 Oct 2017,"2018 FIFA World Cup Qualification, Group C"
0,15908,Denmark,Romania,1,1,08 Oct 2017,"2018 FIFA World Cup Qualification, Group E"
0,15907,Kazakhstan,Armenia,1,1,08 Oct 2017,"2018 FIFA World Cup Qualification, Group E"
0,15906,Poland,Montenegro,4,2,08 Oct 2017,"2018 FIFA World Cup Qualification, Group E"
0,15905,Slovenia,Scotland,2,2,08 Oct 2017,"2018 FIFA World Cup Qualification, Group F"
0,15904,Lithuania,England,0,1,08 Oct 2017,"2018 FIFA World Cup Qualification, Group F"
0,15903,Slovakia,Malta,3,0,08 Oct 2017,"2018 FIFA World Cup Qualification, Group F"
0,15902,Belarus,Netherlands,1,3,07 Oct 2017,"2018 FIFA World Cup Qualification, Group A"
0,15901,Bulgaria,France,0,1,07 Oct 2017,"2018 FIFA World Cup Qualification, Group A"
0,15900,Andorra,Portugal,0,2,07 Oct 2017,"2018 FIFA World Cup Qualification, Group B"
0,15899,Switzerland,Hungary,5,2,07 Oct 2017,"2018 FIFA World Cup Qualification, Group B"
0,15898,Cyprus,Greece,1,2,07 Oct 2017,"2018 FIFA World Cup Qualification, Group H"
0,15897,Sweden,Luxembourg,8,0,07 Oct 2017,"2018 FIFA World Cup Qualification, Group A"
0,15896,Faroe Islands,Latvia,0,0,07 Oct 2017,"2018 FIFA World Cup Qualification, Group B"
0,15895,Gibraltar,Estonia,0,6,07 Oct 2017,"2018 FIFA World Cup Qualification, Group H"
0,15894,Bosnia & Herzegovina,Belgium,3,4,07 Oct 2017,"2018 FIFA World Cup Qualification, Group H"
0,15893,Russia,South Korea,4,2,07 Oct 2017,Friendly International
0,15892,Austria,Serbia,3,2,06 Oct 2017,"2018 FIFA World Cup Qualification, Group D"
0,15891,Rep. of Ireland,Moldova,2,0,06 Oct 2017,"2018 FIFA World Cup Qualification, Group D"
0,15890,Italy,Macedonia,1,1,06 Oct 2017,"2018 FIFA World Cup Qualification, Group G"
0,15889,Liechtenstein,Israel,0,1,06 Oct 2017,"2018 FIFA World Cup Qualification, Group G"
0,15888,Spain,Albania,3,0,06 Oct 2017,"2018 FIFA World Cup Qualification, Group G"
0,15887,Croatia,Finland,1,1,06 Oct 2017,"2018 FIFA World Cup Qualification, Group I"
0,15886,Kosovo,Ukraine,0,2,06 Oct 2017,"2018 FIFA World Cup Qualification, Group I"
0,15885,Turkey,Iceland,0,3,06 Oct 2017,"2018 FIFA World Cup Qualification, Group I"
0,15884,Georgia,Wales,0,1,06 Oct 2017,"2018 FIFA World Cup Qualification, Group D"
0,15883,Northern Ireland,Germany,1,3,05 Oct 2017,"2018 FIFA World Cup Qualification, Group C"
0,15882,San Marino,Norway,0,8,05 Oct 2017,"2018 FIFA World Cup Qualification, Group C"
0,15881,Montenegro,Denmark,0,1,05 Oct 2017,"2018 FIFA World Cup Qualification, Group E"
0,15880,Romania,Kazakhstan,3,1,05 Oct 2017,"2018 FIFA World Cup Qualification, Group E"
0,15879,England,Slovenia,1,0,05 Oct 2017,"2018 FIFA World Cup Qualification, Group F"
0,15878,Malta,Lithuania,1,1,05 Oct 2017,"2018 FIFA World Cup Qualification, Group F"
0,15877,Scotland,Slovakia,1,0,05 Oct 2017,"2018 FIFA World Cup Qualification, Group F"
0,15876,Azerbaijan,Czech Republic,1,2,05 Oct 2017,"2018 FIFA World Cup Qualification, Group C"
0,15875,Armenia,Poland,1,6,05 Oct 2017,"2018 FIFA World Cup Qualification, Group E"
0,15874,Austria,Georgia,1,1,05 Sep 2017,"2018 FIFA World Cup Qualification, Group D"
0,15873,Moldova,Wales,0,2,05 Sep 2017,"2018 FIFA World Cup Qualification, Group D"
0,15872,Rep. of Ireland,Serbia,0,1,05 Sep 2017,"2018 FIFA World Cup Qualification, Group D"
0,15871,Italy,Israel,1,0,05 Sep 2017,"2018 FIFA World Cup Qualification, Group G"
0,15710,Germany,England,1,0,22 Mar 2017,Friendly International
0,15709,Czech Republic,Lithuania,3,0,22 Mar 2017,Friendly International
0,15708,Cyprus,Kazakhstan,3,1,22 Mar 2017,Friendly International
0,15707,San Marino,Moldova,0,2,19 Mar 2017,Friendly International
0,15706,Qatar,Azerbaijan,1,2,09 Mar 2017,Friendly International
0,15705,San Marino,Andorra,0,2,22 Feb 2017,Friendly International
0,15704,Mexico,Iceland,1,0,08 Feb 2017,Friendly International
0,15703,United States,Serbia,0,0,29 Jan 2017,Friendly International
0,15702,Jordan,Georgia,1,0,25 Jan 2017,Friendly International
0,15701,Uzbekistan,Georgia,2,2,23 Jan 2017,Friendly International
0,15700,Qatar,Moldova,1,1,17 Jan 2017,Friendly International
0,15699,Chile,Iceland,1,0,15 Jan 2017,2017 China Cup
0,15698,China,Croatia,1,1,14 Jan 2017,2017 China Cup
0,15697,Slovenia*,Finland,2,0,13 Jan 2017,Friendly International
0,15696,Slovakia*,Sweden,0,6,12 Jan 2017,Friendly International
0,15695,Chile,Croatia,1,1,11 Jan 2017,2017 China Cup
0,15694,China,Iceland,0,2,10 Jan 2017,2017 China Cup
0,15693,Morocco,Finland,0,1,09 Jan 2017,Friendly International
0,15692, Côte d`Ivoire,Sweden,2,1,08 Jan 2017,Friendly International
0,15691,Antigua & Barbuda,Estonia,0,1,22 Nov 2016,Friendly International
0,15690,St. Kitts/Nevis,Estonia,1,1,19 Nov 2016,Friendly International
0,15689,France, Côte d`Ivoire,0,0,15 Nov 2016,Friendly International
0,15688,England,Spain,2,2,15 Nov 2016,Friendly International
0,15687,Northern Ireland,Croatia,0,3,15 Nov 2016,Friendly International
0,15686,Austria,Slovakia,0,0,15 Nov 2016,Friendly International
0,15685,Italy,Germany,0,0,15 Nov 2016,Friendly International
0,15684,Czech Republic,Denmark,1,1,15 Nov 2016,Friendly International
0,15683,Ukraine,Serbia,2,0,15 Nov 2016,Friendly International
0,15682,Hungary,Sweden,0,2,15 Nov 2016,Friendly International
0,15681,Malta,Iceland,0,2,15 Nov 2016,Friendly International
0,15680,Russia,Romania,1,0,15 Nov 2016,Friendly International
0,15679,Poland,Slovenia,1,1,14 Nov 2016,Friendly International
0,15678,Portugal,Latvia,4,1,13 Nov 2016,"2018 FIFA World Cup Qualification, Group B"
0,15677,Belgium,Estonia,8,1,13 Nov 2016,"2018 FIFA World Cup Qualification, Group H"
0,15676,Greece,Bosnia & Herzegovina,1,1,13 Nov 2016,"2018 FIFA World Cup Qualification, Group H"
0,15675,Bulgaria,Belarus,1,0,13 Nov 2016,"2018 FIFA World Cup Qualification, Group A"
0,15674,Luxembourg,Netherlands,1,3,13 Nov 2016,"2018 FIFA World Cup Qualification, Group A"
0,15673,Cyprus,Gibraltar,3,1,13 Nov 2016,"2018 FIFA World Cup Qualification, Group H"
0,15672,Hungary,Andorra,4,0,13 Nov 2016,"2018 FIFA World Cup Qualification, Group B"
0,15671,Switzerland,Faroe Islands,2,0,13 Nov 2016,"2018 FIFA World Cup Qualification, Group B"
0,15510,Austria,Hungary,0,2,14 Jun 2016,"2016 UEFA European Championship, Group F"
0,15509,Belgium,Italy,0,2,13 Jun 2016,"2016 UEFA European Championship, Group E"
0,15508,Rep. of Ireland,Sweden,1,1,13 Jun 2016,"2016 UEFA European Championship, Group E"
0,15507,Spain,Czech Republic,1,0,13 Jun 2016,"2016 UEFA European Championship, Group D"
0,15506,Germany,Ukraine,2,0,12 Jun 2016,"2016 UEFA European Championship, Group C"
0,15505,Poland,Northern Ireland,1,0,12 Jun 2016,"2016 UEFA European Championship, Group C"
0,15504,Turkey,Croatia,0,1,12 Jun 2016,"2016 UEFA European Championship, Group D"
0,15503,England,Russia,1,1,11 Jun 2016,"2016 UEFA European Championship, Group B"
0,15502,Wales,Slovakia,2,1,11 Jun 2016,"2016 UEFA European Championship, Group B"
0,15501,Albania,Switzerland,0,1,11 Jun 2016,"2016 UEFA European Championship, Group A"
0,15500,France,Romania,2,1,10 Jun 2016,"2016 UEFA European Championship, Group A"
0,15499,Portugal,Estonia,7,0,08 Jun 2016,Friendly International
0,15498,Spain,Georgia,0,1,07 Jun 2016,Friendly International
0,15497,China,Kazakhstan,0,1,07 Jun 2016,Friendly International
0,15496,Japan,Bosnia & Herzegovina,1,2,07 Jun 2016,Kirin Cup 2016
0,15495,Australia,Greece,1,2,07 Jun 2016,Friendly International
0,15494,Bulgaria,Denmark,0,4,07 Jun 2016,Kirin Cup 2016
0,15493,Iceland,Liechtenstein,4,0,06 Jun 2016,Friendly International
0,15492,Italy,Finland,2,0,06 Jun 2016,Friendly International
0,15491,Poland,Lithuania,0,0,06 Jun 2016,Friendly International
0,15490,Slovenia,Turkey,0,1,05 Jun 2016,Friendly International
0,15489,Belgium,Norway,3,2,05 Jun 2016,Friendly International
0,15488,Russia,Serbia,1,1,05 Jun 2016,Friendly International
0,15487,Sweden,Wales,3,0,05 Jun 2016,Friendly International
0,15486,Czech Republic,South Korea,1,2,05 Jun 2016,Friendly International
0,15485,France,Scotland,3,0,04 Jun 2016,Friendly International
0,15484,Slovakia,Northern Ireland,0,0,04 Jun 2016,Friendly International
0,15483,Austria,Netherlands,0,2,04 Jun 2016,Friendly International
0,15482,Croatia,San Marino,10,0,04 Jun 2016,Friendly International
0,15481,Estonia,Latvia,0,0,04 Jun 2016,Baltic Cup 2016
0,15480,Germany,Hungary,2,0,04 Jun 2016,Friendly International
0,15479,Australia,Greece,1,0,04 Jun 2016,Friendly International
0,15478,Albania,Ukraine,1,3,03 Jun 2016,Friendly International
0,15477,Faroe Islands,Kosovo,0,2,03 Jun 2016,Friendly International
0,15476,Romania,Georgia,5,1,03 Jun 2016,Friendly International
0,15475,Canada,Azerbaijan,1,1,03 Jun 2016,Friendly International
0,15474,Switzerland,Moldova,2,1,03 Jun 2016,Friendly International
0,15473,Japan,Bulgaria,7,2,03 Jun 2016,Kirin Cup 2016
0,15472,Bosnia & Herzegovina,Denmark,2,2,03 Jun 2016,Kirin Cup 2016
0,15471,England,Portugal,1,0,02 Jun 2016,Friendly International
0,15470,Macedonia,Iran,1,3,02 Jun 2016,Friendly International
0,15469,El Salvador,Armenia,0,4,01 Jun 2016,Friendly International
0,15468,Poland,Netherlands,1,2,01 Jun 2016,Friendly International
0,15467,Belgium,Finland,1,1,01 Jun 2016,Friendly International
0,15466,Norway,Iceland,3,2,01 Jun 2016,Friendly International
0,15465,Latvia,Lithuania,2,1,01 Jun 2016,Baltic Cup 2016
0,15464,Czech Republic,Russia,2,1,01 Jun 2016,Friendly International
0,15463,Estonia,Andorra,2,0,01 Jun 2016,Friendly International
0,15462,South Korea,Spain,1,6,01 Jun 2016,Friendly International
0,15461,Rep. of Ireland,Belarus,1,2,31 May 2016,Friendly International
0,15460,Austria,Malta,2,1,31 May 2016,Friendly International
0,15459,Serbia,Israel,3,1,31 May 2016,Friendly International
0,15458,Luxembourg,Nigeria,1,3,31 May 2016,Friendly International
0,15457,France,Cameroon,3,2,30 May 2016,Friendly International
0,15456,Sweden,Slovenia,0,0,30 May 2016,Friendly International
0,15455,Portugal,Norway,3,0,29 May 2016,Friendly International
0,15454,Italy,Scotland,1,0,29 May 2016,Friendly International
0,15453,Turkey,Montenegro,1,0,29 May 2016,Friendly International
0,15452,Romania,Ukraine,3,4,29 May 2016,Friendly International
0,15451,Bosnia & Herzegovina,Spain,1,3,29 May 2016,Friendly International
0,15450,Germany,Slovakia,1,3,29 May 2016,Friendly International
0,15449,Albania,Qatar,3,1,29 May 2016,Friendly International
0,15448,Azerbaijan,Macedonia,1,3,29 May 2016,Friendly International
0,15447,Lithuania,Estonia,2,0,29 May 2016,Baltic Cup 2016
0,15446,Guatemala,Armenia,1,7,28 May 2016,Friendly International
0,15445,Switzerland,Belgium,1,2,28 May 2016,Friendly International
0,15444,Rep. of Ireland,Netherlands,1,1,27 May 2016,Friendly International
0,15443,England,Australia,2,1,27 May 2016,Friendly International
0,15442,Northern Ireland,Belarus,3,0,27 May 2016,Friendly International
0,15441,Croatia,Moldova,1,0,27 May 2016,Friendly International
0,15440,Czech Republic,Malta,6,0,27 May 2016,Friendly International
0,15439,Slovakia,Georgia,3,1,27 May 2016,Friendly International
0,15438,Azerbaijan,Andorra,0,0,26 May 2016,Friendly International
0,15437,Congo D.R.,Romania,1,1,25 May 2016,Friendly International
0,15436,Serbia,Cyprus,2,1,25 May 2016,Friendly International
0,15435,England,Turkey,2,1,22 May 2016,Friendly International
0,15434,Hungary, Côte d`Ivoire,0,0,20 May 2016,Friendly International
0,15433,France,Russia,4,2,29 Mar 2016,Friendly International
0,15432,England,Netherlands,1,2,29 Mar 2016,Friendly International
0,15431,Scotland,Denmark,1,0,29 Mar 2016,Friendly International
0,13870,Hungary,Lithuania,2,0,17 Nov 2010,Friendly International
0,13869,Estonia,Liechtenstein,1,1,17 Nov 2010,Friendly International
0,13868,Croatia,Malta,3,0,17 Nov 2010,"UEFA Euro 2012 Qualifying, Group F"
0,13867,Finland,San Marino,8,0,17 Nov 2010,"UEFA Euro 2012 Qualifying, Group E"
0,13866,Slovakia,Bosnia & Herzegovina,2,3,17 Nov 2010,Friendly International
0,13865,Russia,Belgium,0,2,17 Nov 2010,Friendly International
0,13864,Oman,Belarus,0,4,17 Nov 2010,Friendly International
0,13863,Montenegro,Azerbaijan,2,0,17 Nov 2010,Friendly International
0,13862,China,Latvia,1,0,17 Nov 2010,Friendly International
0,13861,Scotland,Faroe Islands,3,0,16 Nov 2010,Friendly International
0,13860,Jordan,Cyprus,0,0,16 Nov 2010,Friendly International
0,13859,Ecuador,Poland,2,2,12 Oct 2010,Friendly International
0,13858,Iceland,Portugal,1,3,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group H"
0,13857,France,Luxembourg,2,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group D"
0,13856,England,Montenegro,0,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group G"
0,13855,Scotland,Spain,2,3,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group I"
0,13854,Italy,Serbia,3,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group C"
0,13853,Greece,Israel,2,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group F"
0,13852,Belgium,Austria,4,4,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group A"
0,13851,San Marino,Moldova,0,2,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group E"
0,13850,Macedonia,Russia,0,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group B"
0,13849,Estonia,Slovenia,0,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group C"
0,13848,Slovakia,Rep. of Ireland,1,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group B"
0,13847,Netherlands,Sweden,4,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group E"
0,13846,Switzerland,Wales,4,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group G"
0,13845,Croatia,Norway,2,1,12 Oct 2010,Friendly International
0,13844,Denmark,Cyprus,2,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group H"
0,13843,Liechtenstein,Czech Republic,0,2,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group I"
0,13842,Belarus,Albania,2,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group D"
0,13841,Latvia,Georgia,1,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group F"
0,13840,Kazakhstan,Germany,0,3,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group A"
0,13839,Finland,Hungary,1,2,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group E"
0,13838,Saudi Arabia,Bulgaria,0,2,12 Oct 2010,Friendly International
0,13837,Armenia,Andorra,4,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group B"
0,13836,Faroe Islands,Northern Ireland,1,1,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group C"
0,13835,Azerbaijan,Turkey,1,0,12 Oct 2010,"UEFA Euro 2012 Qualifying, Group A"
0,13834,Brazil,Ukraine,2,0,11 Oct 2010,Friendly International
0,13833,United States,Poland,2,2,09 Oct 2010,Friendly International
0,13832,Israel,Croatia,1,2,09 Oct 2010,"UEFA Euro 2012 Qualifying, Group F"
0,13831,France,Romania,2,0,09 Oct 2010,"UEFA Euro 2012 Qualifying, Group D"
0,13110,Finland,Israel,2,0,20 Aug 2008,Friendly International
0,13109,Kazakhstan,Andorra,3,0,20 Aug 2008,"2010 FIFA World Cup Qualification, Group 6"
0,13108,Germany,Spain,0,1,29 Jun 2008,2008 UEFA European Championship
0,13107,Russia,Spain,0,3,26 Jun 2008,2008 UEFA European Championship
0,13106,Germany,Turkey,3,2,25 Jun 2008,2008 UEFA European Championship
0,13105,Italy,Spain,0,0,22 Jun 2008,2008 UEFA European Championship
0,13104,Netherlands,Russia,1,3,21 Jun 2008,2008 UEFA European Championship
0,13103,Croatia,Turkey,1,1,20 Jun 2008,2008 UEFA European Championship
0,13102,Portugal,Germany,2,3,19 Jun 2008,2008 UEFA European Championship
0,13101,Russia,Sweden,2,0,18 Jun 2008,"2008 UEFA European Championship, Group D"
0,13100,Greece,Spain,1,2,18 Jun 2008,"2008 UEFA European Championship, Group D"
0,13099,Netherlands,Romania,2,0,17 Jun 2008,"2008 UEFA European Championship, Group C"
0,13098,France,Italy,0,2,17 Jun 2008,"2008 UEFA European Championship, Group C"
0,13097,Croatia,Poland,1,0,16 Jun 2008,"2008 UEFA European Championship, Group B"
0,13096,Austria,Germany,0,1,16 Jun 2008,"2008 UEFA European Championship, Group B"
0,13095,Switzerland,Portugal,2,0,15 Jun 2008,"2008 UEFA European Championship, Group A"
0,13094,Czech Republic,Turkey,2,3,15 Jun 2008,"2008 UEFA European Championship, Group A"
0,13093,Greece,Russia,0,1,14 Jun 2008,"2008 UEFA European Championship, Group D"
0,13092,Spain,Sweden,2,1,14 Jun 2008,"2008 UEFA European Championship, Group D"
0,13091,France,Netherlands,1,4,13 Jun 2008,"2008 UEFA European Championship, Group C"
0,13090,Italy,Romania,1,1,13 Jun 2008,"2008 UEFA European Championship, Group C"
0,13089,Austria,Poland,1,1,12 Jun 2008,"2008 UEFA European Championship, Group B"
0,13088,Croatia,Germany,2,1,12 Jun 2008,"2008 UEFA European Championship, Group B"
0,13087,Switzerland,Turkey,1,2,11 Jun 2008,"2008 UEFA European Championship, Group A"
0,13086,Czech Republic,Portugal,1,3,11 Jun 2008,"2008 UEFA European Championship, Group A"
0,13085,Greece,Sweden,0,2,10 Jun 2008,"2008 UEFA European Championship, Group D"
0,13084,Russia,Spain,1,4,10 Jun 2008,"2008 UEFA European Championship, Group D"
0,13083,Italy,Netherlands,0,3,09 Jun 2008,"2008 UEFA European Championship, Group C"
0,13082,Romania,France,0,0,09 Jun 2008,"2008 UEFA European Championship, Group C"
0,13081,Germany,Poland,2,0,08 Jun 2008,"2008 UEFA European Championship, Group B"
0,13080,Austria,Croatia,0,1,08 Jun 2008,"2008 UEFA European Championship, Group B"
0,13079,Portugal,Turkey,2,0,07 Jun 2008,"2008 UEFA European Championship, Group A"
0,13078,Switzerland,Czech Republic,0,1,07 Jun 2008,"2008 UEFA European Championship, Group A"
0,13077,Spain,United States,1,0,04 Jun 2008,Friendly International
0,13076,Andorra,Azerbaijan,1,2,04 Jun 2008,Friendly International
0,13075,Lithuania,Russia,1,4,04 Jun 2008,Friendly International
0,13074,Estonia,Faroe Islands,4,3,04 Jun 2008,Friendly International
0,13073,France,Colombia,1,0,03 Jun 2008,Friendly International
0,13072,Finland,Belarus,1,1,02 Jun 2008,Friendly International
0,13071,Trinidad & Tobago,England,0,3,01 Jun 2008,Friendly International
0,12670,Luxembourg,Gambia,2,1,07 Feb 2007,Friendly International
0,12669,Egypt,Sweden,2,0,07 Feb 2007,Friendly International
0,12668,Cyprus,Bulgaria,0,3,07 Feb 2007,Cyprus International Tournament 2007
0,12667,Malta,Austria,1,1,07 Feb 2007,Friendly International
0,12666,Georgia,Turkey,1,0,07 Feb 2007,Friendly International
0,12665,Israel,Ukraine,1,1,07 Feb 2007,Friendly International
0,12664,Albania,Macedonia,0,1,07 Feb 2007,Friendly International
0,12663,Hungary,Latvia,2,0,07 Feb 2007,Cyprus International Tournament 2007
0,12662,Romania,Moldova,2,0,07 Feb 2007,Friendly International
0,12661,Uzbekistan,Azerbaijan,0,0,07 Feb 2007,Friendly International
0,12660,Iran,Belarus,2,2,07 Feb 2007,Friendly International
0,12659,China,Kazakhstan,2,1,07 Feb 2007,Friendly International
0,12658,Brazil,Portugal,0,2,06 Feb 2007,Friendly International
0,12657,Australia,Denmark,1,3,06 Feb 2007,Friendly International
0,12656,Northern Ireland,Wales,0,0,06 Feb 2007,Friendly International
0,12655,Greece,South Korea,0,1,06 Feb 2007,Friendly International
0,12654,Mali,Lithuania,3,1,06 Feb 2007,Friendly International
0,12653,Cyprus,Hungary,2,1,06 Feb 2007,Cyprus International Tournament 2007
0,12652,Bulgaria,Latvia,2,0,06 Feb 2007,Cyprus International Tournament 2007
0,12651,Poland,Estonia,4,0,03 Feb 2007,Friendly International
0,12650,Ecuador,Sweden,1,1,21 Jan 2007,Friendly International
0,12649,Ecuador,Sweden,2,1,18 Jan 2007,Friendly International
0,12648,Panama,Armenia,1,1,14 Jan 2007,Friendly International
0,12647,Venezuela,Sweden,2,0,14 Jan 2007,Friendly International
0,12646,Thailand,Kazakhstan,2,2,28 Dec 2006,King`s Cup 2006
0,12645,Vietnam,Kazakhstan,2,1,26 Dec 2006,King`s Cup 2006
0,12644,Singapore,Kazakhstan,0,0,24 Dec 2006,King`s Cup 2006
0,12643,U.A.E.,Slovakia,1,2,10 Dec 2006,Friendly International
0,12642,U.A.E.,Poland,2,5,06 Dec 2006,Friendly International
0,12641,Portugal,Kazakhstan,3,0,15 Nov 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12640,France,Greece,1,0,15 Nov 2006,Friendly International
0,12639,Spain,Romania,0,1,15 Nov 2006,Friendly International
0,12638,Italy,Turkey,1,1,15 Nov 2006,Giacinto Facchetti Friendly
0,12637,Belgium,Poland,0,1,15 Nov 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12636,Austria,Trinidad & Tobago,4,1,15 Nov 2006,Friendly International
0,12635,Switzerland,Brazil,1,2,15 Nov 2006,Friendly International
0,12634,Rep. of Ireland,San Marino,5,0,15 Nov 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12633,Serbia,Norway,1,1,15 Nov 2006,Friendly International
0,12632,Czech Republic,Denmark,1,1,15 Nov 2006,Friendly International
0,12631,Luxembourg,Togo,0,0,15 Nov 2006,Friendly International
